plant_label,device_name,device_id,timestamp_utc,unix_time,soil_moisture_pct,temperature_c,humidity_pct,light_level_pct,risk_class,confidence,prob_healthy,prob_moderate_stress,prob_high_stress,action_water,action_reduce_temp,action_increase_humidity,action_increase_light,recommendation_summary
"Aglaonema","ESP32_COM5",2,"2026-04-18 03:01:47",1776474107,41.650,23.100,42.000,0.000,0,0.999904,0.999904,0.000096,0.000000,0,0,1,1,"plant=Aglaonema prefs=[soil:pMid,temp:pMid,humidity:pMid,light:pMid] risk=0 confidence=0.999904 actions:[humidify light ]"
"Aglaonema","ESP32_COM3",2,"2026-04-18 01:01:24",1776466884,45.350,22.500,57.900,48.767,0,0.999998,0.999998,0.000002,0.000000,0,0,1,0,"plant=Aglaonema risk=0 confidence=0.999998 predWaterMin=35.6667 predHumidityMin=79 nextCycleMin=17.8333 powerSavingPct=0 actions:[humidify ]"
